ph,Hardness,Solids,Turbidity,Potability
5.95392389,226.9350617,11930.62479,3.968647163,1
6.578998162,198.4092471,22389.38049,3.690929417,1
8.775485734,157.3542892,22113.39145,4.393944466,1
6.850302032,167.9850397,40588.43383,3.08029671,1
8.757110512,185.4193669,31040.88449,3.80879301,1
,213.0002175,21687.47345,3.242545448,1
,178.1548555,34383.59764,4.005892992,1
8.073278952,191.8155235,17106.43865,4.854312786,1
5.078274175,185.0883849,18125.6384,3.631042314,1
7.444914015,203.0687456,25489.07503,2.571391506,1
9.434005875,158.38784,20474.82082,4.201054364,1
5.905906954,223.1418815,13464.48716,2.917284056,1
5.803496976,193.2009914,19451.7676,2.181714167,1
7.617151922,182.689825,33744.16681,3.422543431,1
9.008464334,148.6140018,35021.7741,3.911014707,1
5.422445768,205.2660804,18542.95745,2.91175139,1
9.778181813,155.9374414,23335.67421,4.143365319,1
5.204938763,232.8827254,17818.39449,3.439561019,1
4.872560878,224.7051051,16960.43463,3.918005799,1
7.793914804,164.9589475,25506.91224,4.220027671,1
,259.1449277,2808.025756,4.081328787,1
7.058182608,187.9471911,26608.92915,3.613834771,1
7.890354274,180.158098,32160.53392,3.209588058,1
7.535700191,221.7924809,14829.74597,4.208354354,1
7.202534416,207.8281164,11889.25063,5.702504528,1
,188.6105177,27716.33872,4.398059123,1
8.722143777,151.621132,28301.51695,3.274628642,1
8.352635176,134.7505122,33662.38905,3.939011353,1
6.284385791,222.6887949,18526.26169,5.030712169,1
,195.5544285,28415.18435,4.052367138,1
9.30566048,163.9260265,39498.65929,4.485070147,1
4.923178856,208.406673,15990.14923,3.329600783,1
6.14301848,147.4719727,34865.32463,5.37040341,1
5.744504157,208.0700518,19457.63948,3.53350015,1
6.616649175,201.7808472,17063.17211,3.881767178,1
7.62349992,170.4275723,36267.26666,4.764995184,1
7.860106422,182.0419862,34591.67815,3.499774684,1
7.393110153,205.9911566,13215.70638,4.431739047,1
,176.7799465,24793.45568,4.641041336,1
5.579517093,223.616393,13289.20165,4.043914693,1
4.303574607,227.0070858,7323.302301,2.010537157,1
7.310715696,185.8171404,21989.76744,3.57882634,1
6.417702476,185.3121832,33360.17072,4.046305672,1
,181.3018739,23614.70296,3.89406116,1
10.77431809,163.0951058,38037.35307,3.229834159,1
5.036453976,190.1645202,29258.73814,3.534665425,1
,204.8605046,24590.12593,4.318271773,1
10.41504401,167.4225811,34535.55385,4.209136505,1
8.41860665,191.8670896,29313.78335,3.44284782,1
7.808641136,200.71487,15694.50719,2.472720325,1
7.55796363,156.4618716,32833.43117,3.292270153,1
11.24450714,169.4036547,43533.65785,2.929952739,1
5.728823779,197.1918394,12932.59039,4.41217355,1
10.48680842,185.0879142,26453.00335,3.804352132,1
3.792125732,218.4908565,16929.2902,4.620685586,1
5.716251354,184.229295,19393.46986,3.433135385,1
,182.3172561,30430.21175,4.536122682,1
5.473603398,218.5131453,14608.36315,4.957822241,1
,178.2336595,37861.44001,5.113869706,1
6.770926884,181.8180655,26880.22004,4.91053382,1
6.043360084,188.6623289,24856.60711,4.745247517,1
,212.4800362,23572.1578,3.09381445,1
6.320427823,210.3100428,11682.22932,4.553380743,1
9.185417502,165.6415024,18073.96859,4.186674618,1
8.684778672,161.1242048,40799.36033,3.877349185,1
7.961721463,224.3167604,11551.21568,2.286943495,1
5.484151254,196.7912512,19378.35907,4.43885846,1
7.186931122,177.4865333,34510.753,4.275645348,1
5.470802484,213.1604785,18295.37092,2.962852429,1
,195.0195691,17382.42737,3.843405196,1
9.792727769,161.0578814,30249.17085,3.729120402,1
3.637170625,238.9437443,10102.48972,5.446565703,1
7.064789081,188.3917252,20567.14593,4.401627835,1
6.632031569,201.6699331,24161.25498,3.38629429,1
5.913956688,215.4978821,13086.64393,5.648605949,1
9.484703254,122.9069908,56351.3963,4.132274238,1
8.447404488,163.9499045,19583.05735,5.21830711,1
7.727421141,227.8427196,18767.94163,4.60180209,1
6.859323726,179.0688055,27567.37567,4.501980015,1
5.846786697,212.1620435,19417.76721,3.371110881,1
6.300001767,172.3502811,40682.144,3.709437181,1
6.646469922,251.8362482,5516.874953,4.387601742,1
7.313446756,158.7074718,23154.06232,2.220639923,1
6.572656389,192.6473336,14598.95191,2.820927249,1
6.002414612,196.0029378,16136.43327,4.315308015,1
,212.9091318,14101.86929,3.62463525,1
5.93605711,222.9223068,18061.69757,3.940282339,1
7.591089848,195.6658004,17444.6714,4.531196013,1
6.875746152,192.0236594,25422.33855,3.397302572,1
8.016279103,211.0293038,14034.4858,4.308222881,1
8.783596632,199.9302784,19471.46544,3.470885424,1
6.911698241,179.2136742,25612.14891,4.616641008,1
8.719240207,181.0131002,17430.91972,3.912836037,1
5.974583248,197.1027246,22543.25629,3.721974696,1
4.429378735,256.2125652,8746.901717,4.271167637,1
,134.6792566,30211.83299,3.840888762,1
,221.6754626,10117.08444,3.190127771,1
8.215123507,155.7628665,30579.37107,4.511384049,1
7.828740105,176.7275113,33337.10965,5.199446636,1
7.949964795,186.7891507,15171.01233,3.31715245,1
6.114332051,178.4462857,30606.22359,3.68040999,1
,226.2708237,15380.12408,4.516869764,1
7.139428273,179.2349792,19862.81126,3.771596492,1
,223.5119784,20134.39834,4.314495017,1
7.96852587,156.4511488,27008.01187,3.173879163,1
6.635894308,194.04978,20339.01687,4.523236866,1
6.394548023,193.0475578,31620.19079,3.042496818,1
6.280978207,205.1231235,25972.80375,4.599432014,1
7.992026977,174.5580063,34585.08961,4.647095594,1
5.068795502,211.6895022,22781.36453,4.362085653,1
,164.9090723,32768.22797,3.499453074,1
8.151248962,205.8473007,15661.94034,2.799883321,1
7.582941677,185.0459928,23072.7807,4.164028619,1
5.34411687,198.3791437,13492.84084,4.104698561,1
7.871961403,219.6226589,12760.43715,2.938536287,1
5.327023534,233.140588,13580.61848,4.855821251,1
10.55027327,185.1658146,32150.97939,3.951304463,1
,186.1748407,18085.15884,3.068919237,1
7.47102667,177.2336434,15736.58099,3.70797408,1
7.943882477,211.8165512,32071.17937,4.111691345,0
2.69083124,151.7829057,30204.54674,4.650033779,0
9.13569426,194.8156184,9496.910354,3.281802196,0
5.214009194,192.6488463,34184.3084,4.453525556,0
8.649534947,175.4266698,9898.022209,5.229809193,0
7.75667895,186.6864589,22440.40104,2.842470708,0
7.104295204,177.5717437,12691.51597,5.464856803,0
5.363362645,179.9113798,27045.92996,3.871372489,0
6.582499747,200.7331069,23720.48173,4.152014127,0
6.810466517,209.7355588,32602.34008,4.402339513,0
,191.5316301,12885.51691,2.372924722,0
5.574116595,193.1580764,17546.40326,5.152527698,0
8.555283423,216.6553559,18337.46092,3.687152068,0
4.483402761,172.3838777,13122.22342,2.203840524,0
3.783043638,157.8526449,20384.7731,4.402244146,0
7.138374317,184.7452288,22575.18858,4.144872251,0
,171.5922365,14784.75566,3.210168089,0
7.912361028,211.376444,34808.44278,2.878515631,0
,193.1167939,17388.98256,4.217743745,0
9.128357758,184.6821039,10418.10834,3.762222689,0
5.271971378,193.1695095,22005.43655,4.119436475,0
6.465093529,241.2681377,43958.67813,3.790523693,0
8.245186596,199.3057742,13909.47907,4.125731794,0
,196.4320067,18128.90829,3.502081504,0
6.704791892,176.8960328,28140.76815,3.806596292,0
6.430254786,207.5794023,26855.10561,4.805791534,0
7.482791276,186.0934324,19621.32511,4.094746286,0
5.504452321,164.5009841,11950.23503,4.657360934,0
7.521920636,198.3546264,20139.43035,3.110932391,0
,164.0947438,9344.653322,4.559336642,0
8.522567733,208.1329997,16446.32805,3.358284405,0
5.694475546,193.4321303,18742.92522,4.107467119,0
6.93450359,176.9694309,15323.40882,3.875238037,0
6.115180039,226.0844294,24699.5239,3.69086186,0
8.575673022,197.5602828,15888.62521,3.506229064,0
5.689142988,181.5845652,17589.26899,4.592979951,0
,199.064672,39927.73704,4.059377404,0
7.2261272,213.3206159,23129.74806,4.153558901,0
7.197795992,168.6409754,12763.26789,3.844013287,0
3.846814328,190.992873,26895.25796,3.584201916,0
5.896339346,178.6780937,17420.08715,5.032854921,0
,247.4532966,43846.02527,3.572343822,0
8.326349854,213.8748579,35477.76664,4.395284863,0
6.891561655,198.5446412,26240.49298,3.561962572,0
5.548124947,217.0182595,34006.76875,4.599235865,0
,175.588146,17092.22583,4.31606325,0
5.386637962,206.8968059,20416.65103,4.320900175,0
7.262534652,212.5213079,38713.11269,4.846359372,0
6.257085791,180.4062106,13826.25791,3.994713697,0
7.025504335,205.4005291,21884.53851,2.941555123,0
6.584839333,196.133985,16609.92549,3.919954569,0
6.565633547,159.7293627,19044.68007,2.770948497,0
6.622102936,196.8910612,16010.52415,5.290920716,0
7.217392781,180.1942208,13579.55458,3.746619824,0
5.253907429,191.9820471,34793.85331,3.488372514,0
8.131375234,177.0953125,13238.0703,3.542810748,0
6.61977546,150.7183614,11388.53419,4.086920567,0
,206.3183425,18752.26968,3.293552631,0
6.217255307,205.6482515,32911.92972,2.08142502,0
5.019984767,156.9708217,19272.70448,4.089485428,0
6.907379615,210.2792102,40290.22164,1.496100943,0
6.313114732,162.3364121,20849.19074,4.126964596,0
,179.3201228,5075.269202,4.397533101,0
7.29392925,180.8431248,15823.33937,4.403250065,0
6.63036382,186.7610878,30939.02321,3.490587573,0
8.015780395,180.0603771,12135.72493,3.180580187,0
4.249890379,168.5721461,16073.67062,4.116347641,0
4.26526964,199.4994515,25634.53328,4.900446069,0
9.266840595,203.2526135,20478.78596,4.330049469,0
9.619456626,210.2612466,18185.05047,3.173199767,0
7.086877326,192.3873676,25524.82347,3.992848211,0
3.433874059,152.4800753,16318.73361,4.104938403,0
8.436759029,242.4885798,44896.98411,2.499910135,0
12.24692807,217.3680142,11318.14056,3.533243425,0
7.34303194,198.5307697,14037.03993,5.288057554,0
4.616438934,192.5740099,14982.30548,2.634341021,0
8.307462969,229.9412343,18452.64557,4.625729242,0
4.909640554,157.2404584,10488.77094,5.34532394,0
7.70910636,178.8108276,18610.12415,4.23510812,0
,173.8167101,26552.9744,3.206995483,0
7.818274839,179.2182173,27558.54253,3.329243166,0
8.207458913,189.9421572,17447.99467,4.151865853,0
6.958534137,187.7488492,13457.21113,4.1946,0
,193.9261804,14936.50397,4.297913886,0
4.349439999,157.5133609,24352.0661,4.442711502,0
6.629985036,195.7003801,21495.53756,2.534499478,0
8.96969739,195.7447648,9049.682595,3.983098818,0
6.77105029,194.6351221,15719.49361,3.244866832,0
6.724639342,223.1754155,41552.01966,2.921414772,0
,221.3919744,27979.73622,3.439623354,0
6.967270764,218.7927931,33933.70985,3.272470739,0
,225.9721356,32617.1246,3.232872116,0
7.053116739,240.8517699,19500.34998,5.67199885,0
7.755154227,196.7827837,19024.68867,2.728799592,0
8.580008559,174.5068195,6493.547256,3.195591056,0
6.901710203,173.1539151,10323.95784,3.035670597,0
7.814250247,203.3834632,24470.20426,4.104661963,0
5.918953546,154.7735165,9712.560664,4.265547139,0
7.021295306,225.3504984,23109.85423,3.675557956,0
,189.814682,19887.76983,4.893750992,0
8.132736965,206.786448,25838.12848,2.969433921,0
6.057068041,184.3732318,14807.26849,4.371747854,0
5.343075103,211.6620911,45166.91214,4.240031708,0
,152.5076794,11398.7311,5.444927204,0
5.742533063,182.941032,21293.88975,4.272202758,0
6.584813111,182.3754558,24723.1063,4.404132196,0
8.070477127,198.8659477,18266.61772,3.055790475,0
6.652824348,187.9464088,19155.72756,3.661529274,0
5.506061504,164.4961721,21543.7266,2.778905951,0
,214.9724351,36112.13463,2.43250721,0
6.441766486,174.7818492,11306.26151,3.682134341,0
,194.4453158,41461.317,4.894842463,0
8.248703054,201.3388568,24912.87971,3.540532004,0
2.569243562,201.6032843,48204.17219,5.506934432,0
5.664845758,186.6483585,18678.95081,3.570290456,0
8.999498939,234.835477,20933.51275,3.695084055,0
5.588537191,171.3331234,17732.24067,4.37399858,0
6.265637344,159.2901905,18711.06466,3.266028669,0
6.922041828,201.4101227,16515.87217,4.242947216,0
8.072612403,210.2697797,16843.36393,5.082206247,0
8.828094375,196.5628527,17699.61061,3.793317686,0
8.647454007,183.5973743,12995.88543,3.624100659,0
7.475536902,215.4291024,31359.38646,4.015574262,0
11.53488049,183.2622614,4111.785432,3.000096239,0
6.453064803,178.9982454,23129.46018,3.440858802,0
8.192210156,172.2927625,13528.54938,3.489283078,0
7.247700982,210.2708051,31561.95553,3.319952678,0
7.893131973,201.4332496,20526.04971,3.302211725,0
6.164449536,203.0164737,19231.68175,3.446401194,0
7.9373922,170.4453284,6626.376426,4.27085115,0
8.281120655,227.6543506,17995.40522,3.687995064,0
4.906491593,173.7791592,14786.1389,3.152344905,0
8.143483376,182.4324572,10673.58267,2.572830423,0
5.117913529,179.7016768,26215.4011,3.806700492,0
6.449070009,163.4476486,16906.3313,3.331549948,0
5.613562647,204.5693658,16615.90815,3.465088676,0
5.754212968,241.6024296,31871.29124,5.920233915,0
6.906574998,199.6381239,15201.33995,3.282749503,0
6.336267097,228.455028,29342.70976,3.745724886,0
8.121253676,200.3536957,25412.70974,4.428311683,0
,194.1666253,11275.87266,2.909606162,0
8.935115926,218.3940541,23774.25828,5.168297808,0
6.45278075,190.3213908,22034.9546,3.425065096,0
8.458814662,225.7123587,15677.97069,3.507708536,0
6.930082548,210.4258745,22802.03993,4.14941371,0
6.255070001,173.840226,25456.27498,4.194199874,0
5.669818774,203.4527154,27244.63447,5.600458571,0
7.945407487,211.8000845,15938.28644,5.428916724,0
7.499844232,210.9850337,23707.4653,4.454476673,0
4.695516141,198.9104878,24767.16711,4.641738491,0
6.710633528,203.6429167,23748.18399,3.863286909,0
9.502856746,175.5856731,4466.257488,4.237345252,0
4.405327147,169.7425372,15039.71041,4.086867245,0
6.810344849,166.5924252,18852.12298,4.115695844,0
6.983133113,181.1195291,17503.31223,4.426982544,0
6.968131313,205.9825819,19207.31177,3.030823583,0
5.76255225,184.8474873,22159.01807,2.906589212,0
8.397248096,199.4958113,16772.22625,2.835794284,0
8.828326658,189.9755527,13527.98989,3.052822148,0
9.395842202,162.1577004,9225.770911,3.530498325,0
7.593176933,201.0687365,19214.18636,3.542092644,0
5.149133288,198.3324402,16795.31867,4.839176158,0
4.916740541,191.4671103,23425.33132,3.613212412,0
,202.8869901,24518.5743,4.174568876,0
7.371289877,180.7365263,25672.312,4.084696775,0
8.278752741,200.1622229,29381.93641,4.767722384,0
10.20297155,211.9634045,21708.94929,3.270903753,0
4.562156483,189.2614176,23829.79288,4.822883764,0
,205.9522501,29743.8226,3.893925991,0
5.202672013,195.3296887,23051.44186,3.927980576,0
9.149733927,230.5618993,30468.64183,5.436819304,0
7.615556979,204.8699745,8403.284552,4.243133734,0
7.813067625,183.6974796,9812.122463,4.713719499,0
7.721032688,203.3547884,35800.69927,4.168487102,0
9.056244707,197.666301,17403.53217,3.319353737,0
8.082657125,213.7551769,21689.6343,5.247130149,0
5.84866707,210.4412054,33095.3896,4.874534246,0
8.470545999,199.4897165,26559.38041,2.935801995,0
9.22858163,180.9446965,10345.39931,3.8391854,0
8.170588045,208.2791813,12806.83233,3.995857049,0
6.381977105,211.9172765,20709.27976,4.99189599,0
6.98981377,221.0002353,20769.51964,4.808582691,0
10.3781082,200.0041212,8644.831047,3.57744746,0
,182.1005728,17423.40799,3.5681966,0
3.590822364,213.702299,33431.67112,4.144780873,0
7.388518503,201.0577144,13921.14622,4.409053528,0
6.966835168,158.0430653,12256.67829,2.957441071,0
6.703486854,182.1295143,24316.87515,4.223883711,0
7.139671256,183.4279748,16916.41354,3.151388595,0
6.64879301,213.9599879,16388.40526,5.138047828,0
,182.0595342,17869.45544,4.17007559,0
7.940713224,197.0499653,10762.93863,2.990150891,0
8.228563825,182.1969054,18132.0944,2.781944108,0
8.665692083,162.3596868,3802.411681,3.494032184,0
5.06404246,214.5293283,21035.10686,5.122702569,0
7.894322783,176.319304,11697.60697,2.865031443,0
7.042793877,194.0467188,16733.1241,3.965647067,0
8.305063984,177.1743936,8451.319111,4.461210732,0
8.268307592,168.6878903,13181.67352,4.405408198,0
,199.5705251,25305.10293,4.133069339,0
7.397562418,217.9367989,24502.15515,2.459336841,0
6.36729853,183.789491,11619.7097,2.61476606,0
8.410625565,185.1837392,29985.24988,4.352295779,0
7.098245544,207.5353809,22671.47976,4.909571475,0
7.32250205,196.1042977,19534.42165,2.981649192,0
5.198224971,173.1198213,11178.40354,3.807318103,0
,213.4747064,20626.51594,3.236570043,0
,215.7502207,36776.1375,4.754313124,0
6.280905113,178.7072001,16950.01591,3.021288909,0
6.823930137,146.1305994,13467.87978,4.016144076,0
6.629993518,209.1570219,20487.92383,3.155213653,0
10.30157127,199.6093636,11278.82968,3.857851975,0
6.123193935,181.3124182,15135.12724,5.457830951,0
,196.1393118,10540.34228,4.149483265,0
6.848033469,165.8153256,6068.454885,4.257037543,0
,227.0826936,45166.63939,3.144789726,0
6.411525836,197.6848791,19505.29694,2.200678202,0
5.122648455,195.0188878,17279.51375,3.504524534,0
3.43485576,185.3429615,22690.2444,5.389510246,0
10.84813042,236.7250487,14036.16366,3.133838702,0
8.725393412,213.6103718,18862.67305,4.565542154,0
10.35174253,241.6717998,18588.30333,5.227609397,0
8.174028131,192.3904298,19808.53777,3.986780704,0
8.034011917,197.6093924,25204.67408,2.452120806,0
8.205541815,188.2771878,19902.82382,3.634030668,0
7.893818459,203.2966211,16853.67633,3.508503713,0
,218.4055447,11370.64917,3.266562403,0
5.488135469,192.5079836,21715.77441,3.652991422,0
8.163074031,162.2318457,10494.57337,4.128193137,0
6.867000691,184.248496,14464.11555,3.484120574,0
5.821706914,220.1254226,40009.72361,3.908198846,0
7.451888779,203.2002856,15825.18257,3.930080761,0
6.898315041,228.8028036,45939.68916,3.822307139,0
7.544340114,180.1197279,17253.33674,4.435514109,0
4.103867855,168.2836513,22207.47023,3.808850694,0
5.329938815,196.0346231,24000.52314,5.79932235,0
6.962993545,206.8178871,24036.59383,4.760381755,0
6.846059942,177.8291271,16515.67039,4.709374128,0
6.279842183,175.8906397,11582.50525,3.27858441,0
6.739849728,197.3744818,34702.41785,4.379630439,0
5.495035446,184.4348362,26744.30174,4.115428052,0
7.583770299,217.2832624,36343.40706,3.642289214,0
5.866702734,159.4331752,16298.00135,5.302972731,0
6.394980461,220.4223891,21051.25691,4.732002727,0
5.82126163,204.04889,37174.00541,4.371078785,0
5.514062185,212.5550663,27859.74831,4.460362938,0
6.730883602,192.4360764,22296.05965,4.359137364,0
5.198067643,200.4644449,37200.24206,3.295033859,0
,191.0123086,9626.893206,4.654177335,0
7.362331187,215.6372552,28263.31064,3.93356497,0
7.06614184,207.3614294,22523.43357,4.127599073,1
5.420347747,232.3868274,25107.20863,3.75672017,1
7.015332583,222.1130042,16351.22629,5.251223104,1
,246.2397632,6974.225135,4.138696567,1
6.044671753,150.6710211,13593.60002,4.914883756,1
6.198650336,246.4769625,31369.54164,3.574172022,1
7.678945067,178.2005415,20243.0882,3.089549648,1
8.062066123,125.705329,35381.67076,3.040031498,1
7.255798597,200.1637946,32595.12024,3.968177083,1
,239.4399531,15426.91508,3.430167323,1
6.792407469,306.6274814,28508.21693,2.505650441,1
7.368165577,204.0414512,8524.874646,3.684263383,1
8.837786915,195.8272127,11610.20795,2.087080217,1
7.108140711,148.6246065,23688.20522,4.015246444,1
5.289618437,194.0563929,21776.17017,4.54810035,1
7.169251038,162.4782263,39624.08718,4.533174155,1
7.695049437,153.8097827,11598.68237,3.198879005,1
8.693149901,219.1782966,16559.87726,4.687846798,1
,184.7860379,18113.0173,3.077034893,1
6.999764511,219.1433726,16078.45939,3.360130678,1
6.897922717,173.3909282,16616.51662,4.490105279,1
6.382314604,212.8385143,24259.75167,2.881370055,1
9.917092057,196.6037461,37215.22684,3.39332538,1
5.609025354,271.6308238,26955.33018,3.354890148,1
6.277463093,225.9419346,22807.33885,3.123166159,1
,190.2673674,15255.11526,3.796737486,1
7.714312672,191.6926397,19789.63608,4.42513397,1
6.351286549,162.2133452,22337.44839,3.707053968,1
7.958871446,184.8285571,26845.66101,4.007902613,1
6.618186567,164.2545648,13776.62179,3.797067861,1
6.000723336,161.0023053,21111.6641,4.176218743,1
6.39292784,159.1689259,21217.1586,3.271338859,1
6.977267852,223.2788913,20287.35977,2.367041309,1
6.353436844,218.5493627,18664.8443,3.861109202,1
6.019939995,140.8678983,20666.41014,2.747027112,1
7.330196877,159.8037202,14884.33996,2.884715098,1
9.241338767,157.9274924,31598.53638,3.842577604,1
6.593174457,176.6128288,21857.83889,3.931653171,1
6.948265449,225.23176,6874.586016,4.095611813,1
,210.7328536,13671.41603,3.364890882,1
,214.7257042,21093.21741,3.589251634,1
5.938321179,214.4695748,10815.39944,3.88950004,1
8.249550509,230.9328321,32898.74937,4.284831119,1
6.903816978,258.5268417,35455.70961,3.867843303,1
7.605674821,210.3714356,9583.710441,5.554074526,1
6.589290501,108.6990768,34298.15294,3.181112063,1
7.511816641,174.6141336,15736.89396,2.285519929,1
7.301444654,143.4313503,46718.55597,3.16007484,1
6.788291583,182.0368954,25661.36054,4.255948317,1
,184.0409883,23727.09411,3.714469253,1
,194.761215,38119.18557,3.356977982,1
6.692531669,200.4043509,37033.15209,2.942115367,1
6.028101118,262.8084777,17150.10055,4.080786271,1
6.715940564,218.0623835,17180.18818,2.404729206,1
7.490786676,202.4580608,26551.3701,4.354535491,1
,287.3702082,41325.44355,4.322325337,1
6.336588682,106.3801125,15570.14232,4.356593856,1
7.381757557,203.4603016,1372.091043,3.338021759,1
7.256015039,196.6498226,44184.23046,4.534960273,1
7.025821771,147.9680603,21226.66555,4.746091949,1
7.606880475,183.8400997,29339.92927,4.564460392,1
6.983860439,202.2562815,11848.76973,4.159566509,1
6.347020018,97.2809086,19743.14842,4.526350939,1
7.322828417,230.3429008,24682.12455,3.981968832,1
6.777506359,207.0507483,15228.91291,4.263180268,1
8.370364965,155.5535654,27193.31738,2.746649834,1
6.642755695,168.8964217,36505.52426,4.299209281,1
6.217584914,203.7072216,15597.64088,4.15016691,1
6.630122156,192.5217032,36269.70132,3.352764606,1
8.051022203,171.751754,28338.66404,3.767443126,1
8.416086817,208.3260218,28234.90686,4.93008381,1
,166.9139914,24037.51049,3.743703735,1
7.933067692,204.7242814,12732.88824,4.534233043,1
7.917608595,181.5253898,15805.65015,3.784085381,1
8.942045991,215.6737861,56488.67241,4.354287641,1
7.033945359,246.622871,15428.45092,3.931730863,1
,158.2076474,45243.02895,4.108856703,1
7.580048808,225.0885545,31749.9244,3.959636524,1
8.473249064,129.2400806,20465.58861,4.81018543,1
6.816416925,237.2695048,24170.27489,4.274738214,1
6.460033522,215.4406413,35775.7934,3.535597779,1
6.227826795,169.9262216,22550.49226,4.007347485,1
,190.5675212,18589.03116,4.400203469,1
,195.5409669,4142.499001,3.612918763,1
5.632731647,283.9972841,28315.43778,5.114607051,1
6.191241443,231.3227967,29778.35788,3.315070593,1
7.701032797,121.5751392,16978.92683,3.395482609,1
,187.0432834,24634.55244,3.498716819,1
8.832641116,199.4250377,25100.1314,3.452149736,1
5.646083312,219.3429325,22455.69501,3.938505627,1
7.332103963,185.4150767,24412.50354,3.901096866,1
7.896743922,197.6020777,9407.664039,4.889458166,1
5.675294715,228.5903923,39172.38964,5.021464632,1
6.010617577,184.5585817,15940.57327,4.867287404,1
7.986018499,180.7955581,24712.99343,3.153004728,1
,263.8576754,16670.99601,4.304051632,1
7.159613912,167.8233153,30897.99004,4.943842601,1
7.565198073,213.4282694,11246.42665,5.185000024,1
6.865568515,231.4450543,22585.78881,4.916218246,1
5.736675709,180.2909076,12683.48329,2.741791308,1
6.129069622,198.0210951,22207.48287,3.83763909,1
5.991371082,186.7226312,28702.95238,4.53937115,1
9.723377231,190.8974211,9076.646483,4.072063353,1
7.736312841,225.0631028,19496.84859,3.700916676,1
6.715799479,193.1625009,16006.97259,4.999752023,1
7.966762553,163.9272419,13354.70651,4.816347767,1
8.242558635,155.6161124,24042.18816,3.529427237,1
6.539546128,215.4452044,28979.7676,4.076403287,1
6.78538406,216.6470682,13098.85829,4.677920641,1
7.007974587,248.9047116,26136.31357,4.628974864,1
7.740383939,179.3023814,12477.77182,3.01336084,1
7.918087079,175.3372395,29565.71111,4.64004301,1
5.772769698,186.0606035,26693.76161,4.154685424,1
7.571684493,173.0083385,8835.555876,3.920287688,1
8.73352533,203.3961302,24578.42122,3.1492018,1
6.917858355,200.7055053,27651.6091,5.544167317,1
8.512780909,157.6669175,33092.66935,4.026622094,1
6.539115261,218.6196993,23308.29688,4.211671959,1
,228.756819,32161.84009,5.53747584,1
8.22708313,274.351887,40546.95633,3.619181848,1
7.274198051,156.1108292,16255.90137,3.152762794,1
7.118980168,160.9626028,32528.11561,5.349210586,1
,163.4098192,32865.50953,3.574605162,1
5.941942536,249.1635669,14778.03288,4.302179285,1
7.278910903,135.2592725,22184.52703,4.201577247,1
7.445189026,150.7757235,4168.196994,2.745803765,1
6.442496436,183.0713549,11592.44562,2.891018879,1
,190.8774698,39802.51492,4.989876168,1
6.919726155,194.8589999,35558.73165,4.12082788,1
6.47237105,164.7689015,24246.50356,4.134575197,1
8.25121778,167.3853532,17617.87631,3.495062986,1
,191.6651832,18964.09226,4.600663396,1
6.707108206,211.0865029,10794.7839,2.640246413,1
7.24019447,154.1375792,31144.70312,3.362821763,1
6.528490775,184.4291595,10835.20116,4.585971676,1
7.031839174,175.4658605,12653.94408,2.725564949,1
7.494391101,205.1907067,25058.16022,3.579651838,1
6.957433638,214.380139,15007.42153,4.89205044,1
,179.4081682,16589.81155,3.327384429,1
6.962324595,205.1830198,35229.077,4.526768327,1
6.509621638,197.7595026,20122.19256,3.802819638,1
8.069297893,191.0041072,16654.50937,3.021381555,1
7.213375388,213.7671763,27377.69978,3.453438876,1
6.790838199,271.6012124,14348.57292,3.438279839,1
6.975209178,175.4210394,35701.15532,5.25648355,1
7.422225264,203.3233079,40148.12372,4.486512693,1
6.505065807,226.4196094,16982.13197,2.890998522,1
6.617862257,174.2805663,33245.63059,4.601351198,1
6.769769339,178.3317527,16980.25848,3.846611901,1
6.341751224,139.959471,18058.32029,4.01901055,1
7.058866081,191.5484007,16473.06709,3.937334184,1
7.539287395,258.4900758,26999.38208,5.427372665,1
,163.1672501,36525.55088,4.64569167,1
7.490807654,198.9665123,6873.559885,3.716367555,1
6.037428194,227.0339937,12988.79123,3.594217364,1
,158.6952089,8721.231885,3.392134168,1
6.706695161,232.926598,27881.50441,4.371882445,1
,156.3881195,26885.83494,4.709676028,1
,186.3655495,7557.021271,4.116263245,1
6.758851697,218.153477,22540.77517,3.639971876,1
7.48678088,151.2025915,31130.21264,2.748428797,0
6.904121373,228.9604179,10836.96978,4.141819203,0
,155.2626089,42617.3034,2.846501199,0
7.348937142,267.6552225,15818.26132,4.725746456,0
7.846057926,224.0588768,23264.10997,2.487968647,0
,229.6206163,19955.71054,3.113764306,0
6.1798098,248.833263,15391.55915,3.70432422,0
6.755669308,209.3620748,13821.55616,3.959517637,0
,213.6522934,28266.75511,4.312289708,0
7.266598792,98.45293051,36490.14303,4.952733208,0
8.218171066,116.0619504,22465.68756,4.246446172,0
6.980061939,164.1271804,17625.46641,3.969463254,0
6.381978996,235.9451102,18982.95376,3.299047219,0
6.64800546,191.8418015,15176.29068,3.829783554,0
5.899936567,205.9137864,30379.35944,3.858978815,0
7.260904363,189.077962,21391.16254,4.383823385,0
5.575920648,223.3740073,14553.13231,4.294447559,0
5.467401255,197.0289262,12883.16353,3.717822718,0
6.090016057,216.7362319,12558.89797,2.943521712,0
8.205447053,145.7973174,17981.25478,3.73992167,0
7.670505864,123.3366439,33843.61945,3.93382646,0
6.791097166,209.1281633,20149.17967,3.084039762,0
6.006769481,226.8740986,20279.70104,4.034754809,0
,204.3847939,32951.31637,4.905229739,0
6.336342762,214.0719823,14619.62726,3.78880332,0
